date,open,high,low,close,volume
2025-04-21,148.88,148.945,146.1,147.67,26049115.0
2025-04-22,148.89,152.19,148.54,151.47,26971774.0
2025-04-23,155.61,157.525,153.81,155.35,31128833.0
2025-04-24,156.15,159.59,155.79,159.28,45893951.0
2025-04-25,165.07,166.1,161.04,161.96,56033995.0
